7,NaN
7.03,NaN
7.06,NaN
7.09,NaN
7.12,NaN
7.15,NaN
7.18,NaN
7.21,NaN
7.24,NaN
7.27,NaN
7.3,NaN
7.33,NaN
7.36,1.0578
7.39,NaN
7.42,NaN
7.45,NaN
7.48,NaN
7.51,NaN
7.54,NaN
7.57,-0.02198
7.6,-0.023334
7.63,-0.02177
7.66,-0.022241
7.69,-0.021321
7.72,-0.022133
7.75,-0.021364
7.78,-0.022878
7.81,-0.021754
7.84,-0.022804
7.87,-0.022328
7.9,-0.021744
7.93,-0.022127
7.96,-0.02073
7.99,-0.021408
8.02,-0.021014
8.05,-0.02213
8.08,-0.021155
8.11,-0.022333
8.14,-0.021178
8.17,-0.020957
8.2,-0.021102
8.23,-0.019878
8.26,-0.021394
8.29,-0.020479
8.32,-0.02187
8.35,-0.021258
8.38,-0.021495
8.41,-0.021409
8.44,-0.020868
8.47,-0.021159
8.5,-0.020407
8.53,-0.021405
8.56,-0.019818
8.59,-0.021664
8.62,-0.020672
8.65,-0.019996
8.68,-0.021731
8.71,-0.020092
8.74,-0.021262
8.77,-0.021113
8.8,-0.021079
8.83,-0.020296
8.86,-0.021511
8.89,-0.020678
8.92,-0.01976
8.95,-0.022461
8.98,-0.020622
9.01,-0.021725
9.04,-0.022433
9.07,-0.020812
9.1,-0.021496
9.13,-0.021949
9.16,-0.021129
9.19,-0.020755
9.22,-0.022699
9.25,-0.021259
9.28,-0.021279
9.31,-0.023252
9.34,-0.021088
9.37,-0.022277
9.4,-0.022616
9.43,-0.021251
9.46,-0.021818
9.49,-0.022425
9.52,-0.021913
9.55,-0.021618
9.58,-0.022993
9.61,-0.021986
9.64,-0.021816
9.67,-0.023145
9.7,-0.021603
9.73,-0.022495
9.76,-0.023079
9.79,-0.022548
9.82,-0.022843
9.85,-0.022976
9.88,-0.022902
9.91,-0.022216
9.94,-0.02335
9.97,-0.022677
10,-0.022395
10.03,-0.023392
10.06,-0.022122
10.09,-0.02302
10.12,-0.023032
10.15,-0.022689
10.18,-0.023112
10.21,-0.022944
10.24,-0.023192
10.27,-0.023069
10.3,-0.023468
10.33,-0.022793
10.36,-0.022975
10.39,-0.02356
10.42,-0.022084
10.45,-0.023545
10.48,-0.023171
10.51,-0.02277
10.54,-0.023633
10.57,-0.02327
10.6,-0.023398
10.63,-0.023105
10.66,-0.023618
10.69,-0.022626
10.72,-0.022873
10.75,-0.023787
10.78,-0.021731
10.81,-0.023425
10.84,-0.023349
10.87,-0.0227
10.9,-0.023216
10.93,-0.023708
10.96,-0.023091
10.99,-0.022329
11.02,-0.023626
11.05,-0.022572
11.08,-0.022103
11.11,-0.023755
11.14,-0.021955
11.17,-0.02301
11.2,-0.023395
11.23,-0.023015
11.26,-0.022931
11.29,-0.023053
11.32,-0.023108
11.35,-0.021761
11.38,-0.023202
11.41,-0.022773
11.44,-0.021832
11.47,-0.023383
11.5,-0.022388
11.53,-0.023937
11.56,-0.02326
11.59,-0.023199
11.62,-0.023315
11.65,-0.023066
11.68,-0.02351
11.71,-0.022334
11.74,-0.022864
11.77,-0.022805
11.8,-0.022254
11.83,-0.022961
11.86,-0.022062
11.89,-0.022251
11.92,-0.022379
11.95,-0.022034
11.98,-0.022419
12.01,-0.022216
12.04,-0.022812
12.07,-0.022126
12.1,-0.023691
12.13,-0.022299
12.16,-0.021018
12.19,-0.022312
12.22,-0.021526
12.25,-0.021165
12.28,-0.022086
12.31,-0.022011
12.34,-0.021977
12.37,-0.022537
12.4,-0.022995
12.43,-0.02144
12.46,-0.021552
12.49,-0.02248
12.52,-0.019999
12.55,-0.021274
12.58,-0.022061
12.61,-0.020834
12.64,-0.022513
12.67,-0.022646
12.7,-0.021861
12.73,-0.020639
12.76,-0.021981
12.79,-0.022013
12.82,-0.020119
12.85,-0.022404
12.88,-0.021374
12.91,-0.0208
12.94,-0.02215
12.97,-0.021577
13,-0.021342
